cpu2006|444.namd|cfi|0|314.321323
cpu2006|444.namd|cfi|1|313.661964
cpu2006|444.namd|cfi|2|314.755895
cpu2006|444.namd|cfi|3|313.708338
cpu2006|444.namd|cfi|4|314.416862
cpu2006|447.dealII|cfi|0|832.504932
cpu2006|447.dealII|cfi|1|832.57556
cpu2006|447.dealII|cfi|2|831.920861
cpu2006|447.dealII|cfi|3|831.498995
cpu2006|447.dealII|cfi|4|830.931935
cpu2006|450.soplex|cfi|0|270.279384
cpu2006|450.soplex|cfi|1|271.255594
cpu2006|450.soplex|cfi|2|270.642817
cpu2006|450.soplex|cfi|3|271.277857
cpu2006|450.soplex|cfi|4|268.742058
cpu2006|453.povray|cfi|0|182.444448
cpu2006|453.povray|cfi|1|183.780821
cpu2006|453.povray|cfi|2|182.609294
cpu2006|453.povray|cfi|3|182.269656
cpu2006|453.povray|cfi|4|184.012786
cpu2006|471.omnetpp|cfi|0|259.44015
cpu2006|471.omnetpp|cfi|1|260.871203
cpu2006|471.omnetpp|cfi|2|261.826412
cpu2006|471.omnetpp|cfi|3|261.912398
cpu2006|471.omnetpp|cfi|4|259.395889
cpu2006|473.astar|cfi|0|430.017935
cpu2006|473.astar|cfi|1|429.573136
cpu2006|473.astar|cfi|2|429.360457
cpu2006|473.astar|cfi|3|429.890832
cpu2006|473.astar|cfi|4|432.615557
cpu2006|483.xalancbmk|cfi|0|641.835571
cpu2006|483.xalancbmk|cfi|1|638.142886
cpu2006|483.xalancbmk|cfi|2|641.955916
cpu2006|483.xalancbmk|cfi|3|638.162854
cpu2006|483.xalancbmk|cfi|4|638.225525
cpu2017|507.cactuBSSN_r|cfi|0|320.277121
cpu2017|507.cactuBSSN_r|cfi|1|320.991743
cpu2017|507.cactuBSSN_r|cfi|2|321.322942
cpu2017|507.cactuBSSN_r|cfi|3|318.355093
cpu2017|507.cactuBSSN_r|cfi|4|319.65231
cpu2017|508.namd_r|cfi|0|310.210808
cpu2017|508.namd_r|cfi|1|309.944482
cpu2017|508.namd_r|cfi|2|310.652337
cpu2017|508.namd_r|cfi|3|309.960085
cpu2017|508.namd_r|cfi|4|309.526116
cpu2017|510.parest_r|cfi|0|1411.844645
cpu2017|510.parest_r|cfi|1|1412.461274
cpu2017|510.parest_r|cfi|2|1412.141998
cpu2017|510.parest_r|cfi|3|1412.695381
cpu2017|510.parest_r|cfi|4|1411.44352
cpu2017|511.povray_r|cfi|0|715.807999
cpu2017|511.povray_r|cfi|1|713.217788
cpu2017|511.povray_r|cfi|2|712.90218
cpu2017|511.povray_r|cfi|3|715.504335
cpu2017|511.povray_r|cfi|4|715.76511
cpu2017|526.blender_r|cfi|0|408.428934
cpu2017|526.blender_r|cfi|1|408.477808
cpu2017|526.blender_r|cfi|2|409.881671
cpu2017|526.blender_r|cfi|3|408.569806
cpu2017|526.blender_r|cfi|4|409.056684
cpu2017|520.omnetpp_r|cfi|0|712.039515
cpu2017|520.omnetpp_r|cfi|1|704.38483
cpu2017|520.omnetpp_r|cfi|2|691.150467
cpu2017|520.omnetpp_r|cfi|3|699.086612
cpu2017|520.omnetpp_r|cfi|4|691.505835
cpu2017|523.xalancbmk_r|cfi|0|694.232519
cpu2017|523.xalancbmk_r|cfi|1|696.195541
cpu2017|523.xalancbmk_r|cfi|2|692.79329
cpu2017|523.xalancbmk_r|cfi|3|694.120122
cpu2017|523.xalancbmk_r|cfi|4|692.686029
cpu2017|531.deepsjeng_r|cfi|0|348.781875
cpu2017|531.deepsjeng_r|cfi|1|348.687719
cpu2017|531.deepsjeng_r|cfi|2|348.480552
cpu2017|531.deepsjeng_r|cfi|3|349.316512
cpu2017|531.deepsjeng_r|cfi|4|348.960259
cpu2017|541.leela_r|cfi|0|1124.456037
cpu2017|541.leela_r|cfi|1|1125.044339
cpu2017|541.leela_r|cfi|2|1123.190472
cpu2017|541.leela_r|cfi|3|1124.386351
cpu2017|541.leela_r|cfi|4|1125.277018
